Time,Frequency_dev,Power_dev
4.433333333333334,0.0001892708828764709,-0.5714869689941411
4.441666666666666,0.00018952426391257812,-0.5757257080078126
4.45,0.00018979193975331705,-0.5798443603515624
4.458333333333333,0.0001900735157456612,-0.5838424682617189
4.466666666666667,0.00019036837182348222,-0.5877023315429692
4.475,0.0001906761216058121,-0.5914219665527343
4.483333333333333,0.0001909961675097354,-0.595001983642578
4.491666666666666,0.00019132789339029345,-0.5984265136718747
4.5,0.00019167080401519208,-0.6017036437988281
4.508333333333333,0.00019202417630161873,-0.6048146057128907
4.516666666666667,0.00019238748743134398,-0.6077499389648438
4.525,0.000192760082223553,-0.6105221557617186
4.533333333333333,0.00019314127018639488,-0.613114471435547
4.541666666666667,0.0001935304242475634,-0.6155235290527346
4.55,0.00019392689550400165,-0.6177436828613283
4.558333333333334,0.00019432991861897977,-0.6197718811035156
4.566666666666666,0.00019473862289719595,-0.6216012573242189
4.575,0.00019515252071516291,-0.6232316589355467
4.583333333333333,0.0001955707669387843,-0.6246649169921872
4.591666666666667,0.00019599256207140345,-0.6258805847167972
4.6,0.00019641718076558008,-0.6268882751464844
4.608333333333333,0.00019684377474569347,-0.6276902770996093
4.616666666666666,0.00019727177023775295,-0.6282687377929692
4.625,0.00019770009509084398,-0.6286389160156247
4.633333333333333,0.0001981281027688983,-0.628777008056641
4.641666666666667,0.0001985548524996879,-0.6287057495117185
4.65,0.00019897963262651195,-0.6284144592285159
4.658333333333333,0.00019940183682460997,-0.6279029846191406
4.666666666666667,0.00019982025366916244,-0.627159576416016
4.675,0.00020023443594302602,-0.6261990356445315
4.683333333333334,0.00020064344234961212,-0.62502197265625
4.691666666666666,0.00020104639579261307,-0.6236235046386716
4.7,0.0002014426421027315,-0.6220046997070314
4.708333333333333,0.00020183119159553932,-0.6201783752441408
4.716666666666667,0.00020221141541409464,-0.618131408691406
4.725,0.00020258265964175802,-0.6158729553222662
4.733333333333333,0.00020294394096564847,-0.6134078979492186
4.741666666666666,0.00020329477488112,-0.6107379150390626
4.75,0.00020363423954888714,-0.6078637695312503
4.758333333333333,0.00020396166345779926,-0.6048033142089846
4.766666666666667,0.00020427639836005865,-0.6015328979492187
4.775,0.00020457761542248264,-0.5980905151367191
4.783333333333333,0.00020486497015771065,-0.5944512939453128
4.791666666666667,0.00020513750480528146,-0.5906411743164064
4.8,0.0002053945888449315,-0.5866644287109377
4.808333333333334,0.000205635904968101,-0.5825102233886721
4.816666666666666,0.00020586057572322385,-0.5782026672363285
4.825,0.00020606839970558125,-0.5737300109863286
4.833333333333333,0.00020625847366113472,-0.5691235351562502
4.841666666666667,0.00020643050503609938,-0.5643721008300782
4.85,0.00020658402971921835,-0.5594940185546875
4.858333333333333,0.00020671856137267268,-0.554471740722656
4.866666666666666,0.00020683360744273673,-0.5493444824218754
4.875,0.00020692880127060108,-0.5441122436523438
4.883333333333333,0.0002070038754406505,-0.5387698364257814
4.891666666666667,0.00020705843767598002,-0.5333364868164061
4.9,0.00020709214909418324,-0.5278149414062501
4.908333333333333,0.00020710485081392268,-0.5222195434570311
4.916666666666667,0.0002070962773278124,-0.516558227539063
4.925,0.00020706612539749455,-0.5108334350585935
4.933333333333334,0.00020701425069827995,-0.5050549316406254
4.941666666666666,0.00020694057940557532,-0.49923080444335977
4.95,0.00020684502361837312,-0.4933850097656247
4.958333333333333,0.0002067275949910159,-0.48750030517578136
4.966666666666667,0.00020658785662685817,-0.4816102600097656
4.975,0.00020642622607701345,-0.47570877075195295
4.983333333333333,0.00020624248895088486,-0.4698097229003908
4.991666666666666,0.00020603668440965966,-0.46392807006835923
5.0,0.00020580916567310633,-0.45805969238281286
5.008333333333333,0.00020555972038016135,-0.4522247314453125
5.016666666666667,0.00020528881233780255,-0.44642608642578097
5.025,0.00020499636821292365,-0.4406636047363284
5.033333333333333,0.00020468276211793604,-0.43496337890625014
5.041666666666667,0.00020434812121144158,-0.4293217468261723
5.05,0.0002039926789422951,-0.42376144409179695
5.058333333333334,0.00020361694095373187,-0.4182733154296878
5.066666666666666,0.00020322130453638454,-0.4128729248046872
5.075,0.0002028059297867943,-0.40757034301757855
5.083333333333333,0.00020237136173592379,-0.40236907958984425
5.091666666666667,0.00020191792701368004,-0.3972840881347661
5.1,0.00020144607329471246,-0.39232635498046875
5.108333333333333,0.0002009563599446072,-0.38747985839843757
5.116666666666666,0.00020044923254079026,-0.3827850341796877
5.125,0.00019992539955035184,-0.3782313537597659
5.133333333333333,0.00019938532040252277,-0.3738182067871092
5.141666666666667,0.0001988295186016754,-0.3695698547363282
5.15,0.00019825878609650404,-0.3654879760742187
5.158333333333333,0.00019767365194361817,-0.3615718078613286
5.166666666666667,0.0001970748622562705,-0.35782562255859407
5.175,0.00019646292441242625,-0.3542687988281248
5.183333333333334,0.0001958388049066266,-0.3508966064453123
5.191666666666666,0.00019520303965136546,-0.34771118164062553
5.2,0.00019455646616895101,-0.3447265625
5.208333333333333,0.00019389977182023054,-0.34194519042968796
5.216666666666667,0.0001932337369912257,-0.3393711853027348
5.225,0.0001925592490593421,-0.33700775146484396
5.233333333333333,0.00019187708070946872,-0.3348648071289064
5.241666666666666,0.00019118791124209285,-0.33292938232421854
5.25,0.00019049287200655684,-0.33121932983398406
5.258333333333333,0.00018979259165350905,-0.3297344970703122
5.266666666666667,0.00018908794166837904,-0.3284797668457031
5.275,0.0001883798672361511,-0.32744689941406246
5.283333333333333,0.0001876692229591156,-0.3266513061523435
5.291666666666667,0.00018695679721218364,-0.3260852050781251
5.3,0.0001862436293227492,-0.3257489013671879
5.308333333333334,0.0001855304603264897,-0.32564346313476555
5.316666666666666,0.00018481827680360668,-0.3257725524902346
5.325,0.00018410782536512353,-0.326151275634766
5.333333333333333,0.00018340010410765553,-0.3267462158203127
5.341666666666667,0.00018269603674169087,-0.3275801086425778
5.35,0.00018199627690832217,-0.3286495971679688
5.358333333333333,0.00018130179324638408,-0.3299467468261721
5.366666666666666,0.00018061364381324828,-0.3314721679687498
5.375,0.00017993263045206376,-0.33321960449218757
5.383333333333333,0.00017925943989457503,-0.33520095825195284
5.391666666666667,0.000178595026094917,-0.33738784790039045
5.4,0.0001779401315923824,-0.3398010253906252
5.408333333333333,0.00017729564884679086,-0.34243209838867195
